frame,time_seconds,beat_position,bar_position,section,energy,dominant_slot,tension_chords,glassy_arps,broken_beat,granular_texture,temperature,top_k,cfg_musiccoca,cfg_notes,cfg_drums,drum_gate
1043,41.72,72.3147,18.0787,pulse_entry,0.418919,tension_chords,0.408527,0.2246,0.076226,0.290648,0.9476,103,3.6614,0.7893,0.8362,0
1044,41.76,72.384,18.096,pulse_entry,0.419317,tension_chords,0.399353,0.180761,0.074559,0.345326,0.9543,102,3.6554,0.7625,0.831,0
1045,41.8,72.4533,18.1133,pulse_entry,0.419714,tension_chords,0.40467,0.150857,0.079058,0.365415,0.9569,100,3.6617,0.7586,0.8465,0
1046,41.84,72.5227,18.1307,pulse_entry,0.420111,tension_chords,0.419925,0.132586,0.097751,0.349738,0.9552,100,3.6764,0.7713,0.9096,0
1047,41.88,72.592,18.148,pulse_entry,0.420507,tension_chords,0.448414,0.126695,0.144092,0.280799,0.9471,100,3.7024,0.8049,1.0653,0
1048,41.92,72.6613,18.1653,pulse_entry,0.420902,tension_chords,0.469163,0.126682,0.225137,0.179018,0.9351,100,3.7218,0.8308,1.3372,0
1049,41.96,72.7307,18.1827,pulse_entry,0.421297,tension_chords,0.438252,0.119235,0.31875,0.123764,0.9286,99,3.6973,0.7895,1.6512,0
1050,42.0,72.8,18.2,pulse_entry,0.421691,broken_beat,0.386866,0.108942,0.395163,0.109029,0.9271,99,3.6624,0.7217,1.9077,0
1051,42.04,72.8693,18.2173,pulse_entry,0.422084,broken_beat,0.356757,0.105899,0.419494,0.11785,0.9283,99,3.6848,0.683,1.9896,0
1052,42.08,72.9387,18.2347,pulse_entry,0.422477,broken_beat,0.341623,0.111655,0.37726,0.169461,0.9347,99,3.6507,0.6661,1.8485,0
1053,42.12,73.008,18.252,pulse_entry,0.422869,tension_chords,0.32142,0.124396,0.301714,0.25247,0.9448,100,3.605,0.6453,1.5959,1
1054,42.16,73.0773,18.2693,pulse_entry,0.42326,granular_texture,0.296597,0.148702,0.22575,0.328951,0.9542,101,3.6131,0.6228,1.3418,1
1055,42.2,73.1467,18.2867,pulse_entry,0.42365,granular_texture,0.276639,0.193127,0.163026,0.367209,0.9589,103,3.6474,0.6134,1.1322,0
1056,42.24,73.216,18.304,pulse_entry,0.42404,granular_texture,0.264776,0.258857,0.120004,0.356363,0.9578,106,3.6399,0.6216,0.9885,0
1057,42.28,73.2853,18.3213,pulse_entry,0.424429,glassy_arps,0.259468,0.333378,0.09857,0.308584,0.9523,109,3.6221,0.641,0.9171,0
1058,42.32,73.3547,18.3387,pulse_entry,0.424817,glassy_arps,0.259927,0.405526,0.095777,0.23877,0.9441,112,3.6851,0.6668,0.9082,0
1059,42.36,73.424,18.356,pulse_entry,0.425204,glassy_arps,0.26057,0.468695,0.102252,0.168483,0.9358,115,3.7405,0.6898,0.9303,0
1060,42.4,73.4933,18.3733,pulse_entry,0.425591,glassy_arps,0.248539,0.500108,0.105295,0.146058,0.9333,116,3.769,0.6857,0.9409,0
1061,42.44,73.5627,18.3907,pulse_entry,0.425977,glassy_arps,0.233473,0.5085,0.107392,0.150635,0.934,116,3.7778,0.6698,0.9483,0
1062,42.48,73.632,18.408,pulse_entry,0.426362,glassy_arps,0.21436,0.483081,0.115925,0.186634,0.9385,115,3.7579,0.637,0.9773,0
1063,42.52,73.7013,18.4253,pulse_entry,0.426746,glassy_arps,0.188122,0.415945,0.141189,0.254745,0.9469,113,3.7026,0.5807,1.0624,0
1064,42.56,73.7707,18.4427,pulse_entry,0.427129,glassy_arps,0.161258,0.330926,0.192772,0.315044,0.9543,109,3.632,0.5174,1.2356,0
1065,42.6,73.84,18.46,pulse_entry,0.427512,granular_texture,0.143146,0.258659,0.258784,0.339411,0.9574,106,3.6409,0.4695,1.4572,0
1066,42.64,73.9093,18.4773,pulse_entry,0.427894,granular_texture,0.140089,0.213656,0.312852,0.333403,0.9568,104,3.6375,0.4499,1.6387,0
1067,42.68,73.9787,18.4947,pulse_entry,0.428275,broken_beat,0.152931,0.190011,0.355169,0.301888,0.9532,103,3.6577,0.4577,1.7809,0
1068,42.72,74.048,18.512,pulse_entry,0.428655,broken_beat,0.179779,0.177754,0.393059,0.249409,0.9471,103,3.6916,0.4869,1.9083,1
1069,42.76,74.1173,18.5293,pulse_entry,0.429035,broken_beat,0.219327,0.173298,0.410915,0.19646,0.9409,103,3.7085,0.5348,1.9685,1
1070,42.8,74.1867,18.5467,pulse_entry,0.429413,broken_beat,0.268691,0.175823,0.387483,0.168004,0.9377,103,3.6903,0.5974,1.8904,0
1071,42.84,74.256,18.564,pulse_entry,0.429791,broken_beat,0.319181,0.18203,0.320641,0.178149,0.9391,103,3.6351,0.6627,1.6669,0
1072,42.88,74.3253,18.5813,pulse_entry,0.430168,tension_chords,0.3614,0.187076,0.238019,0.213505,0.9435,104,3.6714,0.7172,1.3905,0
1073,42.92,74.3947,18.5987,pulse_entry,0.430544,tension_chords,0.370582,0.176807,0.164091,0.288521,0.9527,103,3.6809,0.7251,1.1433,0
1074,42.96,74.464,18.616,pulse_entry,0.430919,granular_texture,0.352297,0.155973,0.118773,0.372958,0.963,102,3.6846,0.695,0.9919,0
1075,43.0,74.5333,18.6333,pulse_entry,0.431294,granular_texture,0.333933,0.143178,0.097859,0.42503,0.9694,102,3.7305,0.6675,0.9223,0
1076,43.04,74.6027,18.6507,pulse_entry,0.431667,granular_texture,0.333037,0.14833,0.089612,0.42902,0.97,102,3.7356,0.6682,0.895,0
1077,43.08,74.672,18.668,pulse_entry,0.43204,granular_texture,0.353747,0.171914,0.088511,0.385828,0.965,103,3.7005,0.7024,0.8918,0
1078,43.12,74.7413,18.6853,pulse_entry,0.432411,tension_chords,0.389183,0.210248,0.096777,0.303792,0.9554,105,3.705,0.7601,0.9199,0
1079,43.16,74.8107,18.7027,pulse_entry,0.432782,tension_chords,0.416314,0.252275,0.124259,0.207153,0.9439,107,3.7297,0.8087,1.0123,0
1080,43.2,74.88,18.72,pulse_entry,0.433152,tension_chords,0.412953,0.281259,0.169493,0.136296,0.9356,108,3.7285,0.8146,1.1643,0
1081,43.24,74.9493,18.7373,pulse_entry,0.433521,tension_chords,0.38856,0.294285,0.209934,0.107221,0.9323,109,3.7094,0.7887,1.3002,0
1082,43.28,75.0187,18.7547,pulse_entry,0.433889,tension_chords,0.361599,0.2979,0.239867,0.100633,0.9317,109,3.6882,0.7563,1.4008,1
1083,43.32,75.088,18.772,pulse_entry,0.434256,tension_chords,0.332865,0.28989,0.255786,0.121458,0.9343,108,3.6654,0.7175,1.4546,1
1084,43.36,75.1573,18.7893,pulse_entry,0.434623,tension_chords,0.308129,0.274858,0.253219,0.163794,0.9396,108,3.646,0.6814,1.4464,0
1085,43.4,75.2267,18.8067,pulse_entry,0.434988,tension_chords,0.292837,0.258943,0.233519,0.214701,0.9459,107,3.6346,0.6567,1.3808,0
1086,43.44,75.296,18.824,pulse_entry,0.435352,tension_chords,0.291592,0.247328,0.203818,0.257261,0.9511,107,3.6352,0.6511,1.2817,0
1087,43.48,75.3653,18.8413,pulse_entry,0.435716,tension_chords,0.308507,0.243054,0.171707,0.276731,0.9536,107,3.6512,0.6707,1.1745,0
1088,43.52,75.4347,18.8587,pulse_entry,0.436078,tension_chords,0.346059,0.24574,0.142678,0.265523,0.9525,107,3.6847,0.7186,1.0777,0
1089,43.56,75.504,18.876,pulse_entry,0.43644,tension_chords,0.401673,0.250741,0.1214,0.226186,0.9479,107,3.7336,0.7899,1.0068,0
1090,43.6,75.5733,18.8933,pulse_entry,0.4368,tension_chords,0.460185,0.248789,0.111597,0.179429,0.9425,107,3.7849,0.8623,0.9743,0
1091,43.64,75.6427,18.9107,pulse_entry,0.43716,tension_chords,0.497392,0.23314,0.112303,0.157165,0.94,106,3.8181,0.9033,0.9771,0
1092,43.68,75.712,18.928,pulse_entry,0.437518,tension_chords,0.508448,0.210662,0.117694,0.163197,0.9408,106,3.8291,0.9093,0.9955,0
1093,43.72,75.7813,18.9453,pulse_entry,0.437876,tension_chords,0.494253,0.1878,0.120167,0.19778,0.9452,105,3.8187,0.8835,1.0042,0
1094,43.76,75.8507,18.9627,pulse_entry,0.438232,tension_chords,0.436426,0.161309,0.115421,0.286844,0.956,104,3.7711,0.802,0.9887,0
1095,43.8,75.92,18.98,pulse_entry,0.438588,granular_texture,0.367574,0.142086,0.120064,0.370276,0.9662,103,3.7164,0.7092,1.0047,0
1096,43.84,75.9893,18.9973,pulse_entry,0.438942,granular_texture,0.30552,0.129877,0.143045,0.421558,0.9725,102,3.7616,0.6274,1.082,0
1097,43.88,76.0587,19.0147,pulse_entry,0.439296,granular_texture,0.258106,0.12368,0.188365,0.429849,0.9737,102,3.7702,0.5659,1.2342,1
1098,43.92,76.128,19.032,pulse_entry,0.439648,granular_texture,0.228316,0.127373,0.257465,0.386845,0.9687,102,3.7353,0.53,1.4661,0
1099,43.96,76.1973,19.0493,pulse_entry,0.439999,broken_beat,0.212799,0.143601,0.339693,0.303907,0.9589,103,3.6967,0.5163,1.742,0
1100,44.0,76.2667,19.0667,pulse_entry,0.44035,broken_beat,0.205379,0.173245,0.408677,0.212699,0.9481,104,3.7569,0.5174,1.9735,0
1101,44.04,76.336,19.084,pulse_entry,0.440699,broken_beat,0.200375,0.214344,0.432732,0.152549,0.941,106,3.7789,0.5255,2.0544,0
1102,44.08,76.4053,19.1013,pulse_entry,0.441047,broken_beat,0.196702,0.264288,0.40203,0.13698,0.9393,108,3.7544,0.5384,1.952,0
1103,44.12,76.4747,19.1187,pulse_entry,0.441395,broken_beat,0.197113,0.323214,0.335421,0.144252,0.9404,111,3.6993,0.5595,1.7292,0
1104,44.16,76.544,19.136,pulse_entry,0.441741,glassy_arps,0.191474,0.3688,0.244102,0.195623,0.9467,113,3.7292,0.5684,1.4237,1
1105,44.2,76.6133,19.1533,pulse_entry,0.442086,glassy_arps,0.173122,0.375084,0.156201,0.295593,0.9588,113,3.7361,0.5477,1.1296,0
1106,44.24,76.6827,19.1707,pulse_entry,0.44243,glassy_arps,0.160826,0.371487,0.104706,0.362981,0.9671,113,3.7346,0.5311,0.9574,0
1107,44.28,76.752,19.188,pulse_entry,0.442773,granular_texture,0.160736,0.373399,0.083039,0.382826,0.9696,113,3.7457,0.5316,0.8852,0
1108,44.32,76.8213,19.2053,pulse_entry,0.443115,glassy_arps,0.171368,0.377765,0.078607,0.372261,0.9685,113,3.743,0.5464,0.8708,0
1109,44.36,76.8907,19.2227,pulse_entry,0.443455,glassy_arps,0.196782,0.390483,0.084018,0.328717,0.9634,114,3.7553,0.5826,0.8893,0
1110,44.4,76.96,19.24,pulse_entry,0.443795,glassy_arps,0.238271,0.408177,0.094492,0.25906,0.9552,115,3.7718,0.6407,0.9247,0
1111,44.44,77.0293,19.2573,pulse_entry,0.444133,glassy_arps,0.287126,0.412343,0.110715,0.189816,0.9471,115,3.7769,0.7032,0.9794,0
1112,44.48,77.0987,19.2747,pulse_entry,0.444471,glassy_arps,0.326125,0.381207,0.138967,0.1537,0.9429,114,3.7519,0.7411,1.0745,0
1113,44.52,77.168,19.292,pulse_entry,0.444807,tension_chords,0.349568,0.316489,0.187157,0.146786,0.9422,111,3.7265,0.7477,1.2363,0
1114,44.56,77.2373,19.3093,pulse_entry,0.445142,tension_chords,0.356987,0.236348,0.248528,0.158136,0.9437,108,3.7343,0.729,1.4422,0
1115,44.6,77.3067,19.3267,pulse_entry,0.445476,tension_chords,0.336725,0.16138,0.289638,0.212257,0.9504,105,3.7186,0.6774,1.5803,0
1116,44.64,77.376,19.344,pulse_entry,0.445808,tension_chords,0.300428,0.111386,0.291445,0.296741,0.9607,103,3.6892,0.6145,1.5867,0
1117,44.68,77.4453,19.3613,pulse_entry,0.44614,granular_texture,0.285054,0.089925,0.280896,0.344125,0.9665,102,3.7278,0.5878,1.5518,0
1118,44.72,77.5147,19.3787,pulse_entry,0.44647,granular_texture,0.304133,0.087452,0.273459,0.334956,0.9656,102,3.7215,0.6108,1.5272,1
1119,44.76,77.584,19.396,pulse_entry,0.4468,tension_chords,0.346569,0.093551,0.256615,0.303265,0.9619,102,3.7328,0.666,1.4711,1
1120,44.8,77.6533,19.4133,pulse_entry,0.447128,tension_chords,0.41162,0.10513,0.230546,0.252704,0.956,103,3.7896,0.7513,1.3842,0
1121,44.84,77.7227,19.4307,pulse_entry,0.447455,tension_chords,0.492421,0.122166,0.195969,0.189444,0.9486,103,3.8597,0.8583,1.2687,0
1122,44.88,77.792,19.448,pulse_entry,0.44778,tension_chords,0.5638,0.143301,0.150389,0.14251,0.9431,104,3.9219,0.9549,1.1164,0
1123,44.92,77.8613,19.4653,pulse_entry,0.448105,tension_chords,0.596594,0.166232,0.10943,0.127745,0.9415,105,3.9512,1.0039,0.9795,0
1124,44.96,77.9307,19.4827,pulse_entry,0.448428,tension_chords,0.590068,0.192128,0.090488,0.127316,0.9416,106,3.9471,1.0048,0.9164,0
1125,45.0,78.0,19.5,pulse_entry,0.44875,tension_chords,0.544722,0.217506,0.082094,0.155679,0.9451,108,3.91,0.957,0.8886,0
1126,45.04,78.0693,19.5173,pulse_entry,0.449071,tension_chords,0.469115,0.236303,0.073761,0.22082,0.9531,108,3.8471,0.8691,0.8611,0
1127,45.08,78.1387,19.5347,pulse_entry,0.44939,tension_chords,0.382403,0.244744,0.06613,0.306723,0.9635,109,3.7748,0.7637,0.8359,0
1128,45.12,78.208,19.552,pulse_entry,0.449709,granular_texture,0.317299,0.254978,0.067852,0.359871,0.9701,109,3.7571,0.6859,0.842,0
1129,45.16,78.2773,19.5693,pulse_entry,0.450026,granular_texture,0.291383,0.28745,0.089984,0.331184,0.9668,111,3.7341,0.6648,0.9165,0
1130,45.2,78.3467,19.5867,pulse_entry,0.450342,glassy_arps,0.278126,0.329626,0.1346,0.257648,0.9581,112,3.7342,0.663,1.0663,0
1131,45.24,78.416,19.604,pulse_entry,0.450656,glassy_arps,0.261663,0.364577,0.193727,0.180032,0.9489,114,3.7653,0.6547,1.2647,0
1132,45.28,78.4853,19.6213,pulse_entry,0.45097,glassy_arps,0.243786,0.381316,0.253907,0.120991,0.942,115,3.7809,0.6382,1.4667,0
1133,45.32,78.5547,19.6387,pulse_entry,0.451282,glassy_arps,0.229605,0.368924,0.303639,0.097833,0.9393,114,3.7718,0.6161,1.6336,1
1134,45.36,78.624,19.656,pulse_entry,0.451592,broken_beat,0.223867,0.332593,0.341252,0.102288,0.94,113,3.7497,0.5962,1.7599,0
1135,45.4,78.6933,19.6733,pulse_entry,0.451902,broken_beat,0.22306,0.285324,0.362906,0.128711,0.9433,111,3.7694,0.5787,1.8328,0
1136,45.44,78.7627,19.6907,pulse_entry,0.45221,broken_beat,0.217913,0.235801,0.345441,0.200846,0.9521,109,3.756,0.5549,1.7747,0
1137,45.48,78.832,19.708,pulse_entry,0.452517,granular_texture,0.210895,0.195723,0.273674,0.319708,0.9665,107,3.7355,0.5321,1.5346,0
1138,45.52,78.9013,19.7253,pulse_entry,0.452823,granular_texture,0.200196,0.163444,0.178521,0.457839,0.9832,106,3.8542,0.5075,1.2161,0
1139,45.56,78.9707,19.7427,pulse_entry,0.453127,granular_texture,0.188107,0.140213,0.117718,0.553963,0.9949,105,3.9373,0.4842,1.0128,0
1140,45.6,79.04,19.76,pulse_entry,0.45343,granular_texture,0.202464,0.144119,0.106556,0.546861,0.9942,105,3.9326,0.5035,0.9757,0
1141,45.64,79.1093,19.7773,pulse_entry,0.453731,granular_texture,0.247544,0.174378,0.125911,0.452167,0.983,106,3.8534,0.5705,1.0409,0
1142,45.68,79.1787,19.7947,pulse_entry,0.454032,granular_texture,0.297827,0.21023,0.151848,0.340095,0.9697,108,3.7595,0.6459,1.1281,0
1143,45.72,79.248,19.812,pulse_entry,0.454331,tension_chords,0.332686,0.235244,0.170115,0.261955,0.9604,109,3.7546,0.6982,1.1896,0
1144,45.76,79.3173,19.8293,pulse_entry,0.454628,tension_chords,0.338769,0.243619,0.181704,0.235908,0.9574,110,3.761,0.7087,1.2288,0
1145,45.8,79.3867,19.8467,pulse_entry,0.454924,tension_chords,0.322664,0.244674,0.205106,0.227557,0.9566,110,3.7487,0.689,1.3075,0
1146,45.84,79.456,19.864,pulse_entry,0.455219,tension_chords,0.280318,0.233897,0.235971,0.249815,0.9594,109,3.714,0.6323,1.4112,0
1147,45.88,79.5253,19.8813,pulse_entry,0.455513,granular_texture,0.230197,0.217515,0.259456,0.292832,0.9647,109,3.7259,0.5639,1.4902,1
1148,45.92,79.5947,19.8987,pulse_entry,0.455805,granular_texture,0.194132,0.209286,0.274146,0.322435,0.9684,108,3.7524,0.5159,1.5398,1
1149,45.96,79.664,19.916,pulse_entry,0.456096,granular_texture,0.174783,0.213705,0.284458,0.327054,0.9691,108,3.7576,0.4933,1.5746,0
1150,46.0,79.7333,19.9333,pulse_entry,0.456385,granular_texture,0.168291,0.230476,0.291781,0.309451,0.9671,109,3.7439,0.491,1.5995,0
1151,46.04,79.8027,19.9507,pulse_entry,0.456673,broken_beat,0.181863,0.26991,0.292841,0.255385,0.9607,111,3.7311,0.5218,1.6034,0
1152,46.08,79.872,19.968,pulse_entry,0.456959,glassy_arps,0.224294,0.335099,0.267256,0.173351,0.951,114,3.7683,0.5977,1.518,0
1153,46.12,79.9413,19.9853,pulse_entry,0.457244,glassy_arps,0.285196,0.38907,0.208958,0.116776,0.9443,116,3.8154,0.6927,1.323,0
1154,46.16,80.0107,20.0027,pulse_entry,0.457528,glassy_arps,0.347054,0.402342,0.151081,0.099523,0.9424,117,3.828,0.7746,1.1294,0
1155,46.2,80.08,20.02,pulse_entry,0.45781,tension_chords,0.398577,0.385506,0.11104,0.104878,0.9432,116,3.826,0.8331,0.9956,0
1156,46.24,80.1493,20.0373,pulse_entry,0.458091,tension_chords,0.431202,0.352338,0.089244,0.127216,0.946,115,3.855,0.8623,0.9229,0
1157,46.28,80.2187,20.0547,pulse_entry,0.458371,tension_chords,0.43384,0.301233,0.079597,0.185331,0.9531,112,3.8585,0.8477,0.8909,0
1158,46.32,80.288,20.072,pulse_entry,0.458648,tension_chords,0.417418,0.243246,0.075065,0.264271,0.9627,110,3.8458,0.8069,0.876,0
1159,46.36,80.3573,20.0893,pulse_entry,0.458925,tension_chords,0.403145,0.193432,0.072409,0.331014,0.9708,108,3.8349,0.7716,0.8674,0
1160,46.4,80.4267,20.1067,pulse_entry,0.4592,tension_chords,0.403183,0.157958,0.074024,0.364835,0.975,107,3.8361,0.7593,0.8731,0
1161,46.44,80.496,20.124,pulse_entry,0.459474,tension_chords,0.415429,0.135158,0.086634,0.362779,0.9749,106,3.8478,0.7666,0.9156,0
1162,46.48,80.5653,20.1413,pulse_entry,0.459746,tension_chords,0.438691,0.124264,0.121871,0.315174,0.9693,105,3.8688,0.7919,1.034,0
1163,46.52,80.6347,20.1587,pulse_entry,0.460016,tension_chords,0.469371,0.123772,0.193085,0.213771,0.9573,105,3.896,0.83,1.2729,0
1164,46.56,80.704,20.176,pulse_entry,0.460285,tension_chords,0.457811,0.119631,0.288088,0.134471,0.9479,105,3.8874,0.8141,1.5914,0
1165,46.6,80.7733,20.1933,pulse_entry,0.460553,tension_chords,0.405583,0.109074,0.376228,0.109114,0.9449,105,3.8442,0.7452,1.887,0
1166,46.64,80.8427,20.2107,pulse_entry,0.460819,broken_beat,0.364957,0.102755,0.425066,0.107221,0.9448,105,3.862,0.6922,2.0509,0
1167,46.68,80.912,20.228,pulse_entry,0.461084,broken_beat,0.346351,0.105674,0.404953,0.143022,0.9493,105,3.846,0.6699,1.9838,0
1168,46.72,80.9813,20.2453,pulse_entry,0.461347,broken_beat,0.328978,0.116179,0.334796,0.220047,0.9586,105,3.7876,0.6519,1.749,0
1169,46.76,81.0507,20.2627,pulse_entry,0.461608,granular_texture,0.304123,0.135912,0.254366,0.305599,0.969,106,3.7639,0.6277,1.4799,1
1170,46.8,81.12,20.28,pulse_entry,0.461868,granular_texture,0.28103,0.173191,0.18403,0.361749,0.9759,108,3.8128,0.6119,1.2446,1
1171,46.84,81.1893,20.2973,pulse_entry,0.462127,granular_texture,0.265697,0.233438,0.132066,0.3688,0.9768,110,3.8199,0.6138,1.0708,0
1172,46.88,81.2587,20.3147,pulse_entry,0.462384,granular_texture,0.257869,0.308829,0.102092,0.33121,0.9724,113,3.7891,0.6304,0.9706,0
1173,46.92,81.328,20.332,pulse_entry,0.462639,glassy_arps,0.25582,0.384326,0.092761,0.267093,0.9649,117,3.8354,0.6543,0.9397,0
1174,46.96,81.3973,20.3493,pulse_entry,0.462893,glassy_arps,0.258022,0.455369,0.097461,0.189147,0.9556,120,3.8969,0.6819,0.9557,0
1175,47.0,81.4667,20.3667,pulse_entry,0.463145,glassy_arps,0.250577,0.501033,0.102556,0.145834,0.9505,122,3.9369,0.6886,0.973,0
1176,47.04,81.536,20.384,pulse_entry,0.463396,glassy_arps,0.235152,0.516799,0.104103,0.143946,0.9504,122,3.9514,0.6748,0.9785,0
1177,47.08,81.6053,20.4013,pulse_entry,0.463645,glassy_arps,0.218262,0.505836,0.109674,0.166228,0.9532,122,3.9432,0.6499,0.9974,0
1178,47.12,81.6747,20.4187,pulse_entry,0.463892,glassy_arps,0.194051,0.450211,0.128103,0.227636,0.9607,120,3.897,0.6001,1.0594,0
1179,47.16,81.744,20.436,pulse_entry,0.464138,glassy_arps,0.16628,0.364946,0.170993,0.297781,0.9692,116,3.8256,0.5356,1.2034,0
1180,47.2,81.8133,20.4533,pulse_entry,0.464383,granular_texture,0.144002,0.282753,0.236552,0.336692,0.974,113,3.8027,0.479,1.4233,0
1181,47.24,81.8827,20.4707,pulse_entry,0.464625,granular_texture,0.135113,0.226204,0.29823,0.340453,0.9746,110,3.807,0.4481,1.6302,0
1182,47.28,81.952,20.488,pulse_entry,0.464866,broken_beat,0.142275,0.195364,0.344264,0.318097,0.972,109,3.8113,0.4462,1.7846,0
1183,47.32,82.0213,20.5053,pulse_entry,0.465106,broken_beat,0.164402,0.179327,0.385434,0.270837,0.9664,108,3.8473,0.4683,1.9228,1
1184,47.36,82.0907,20.5227,pulse_entry,0.465344,broken_beat,0.199912,0.171739,0.414484,0.213865,0.9597,108,3.8731,0.51,2.0204,1
1185,47.4,82.16,20.54,pulse_entry,0.46558,broken_beat,0.247682,0.171886,0.408813,0.171619,0.9548,108,3.8693,0.5698,2.0017,0
1186,47.44,82.2293,20.5573,pulse_entry,0.465814,broken_beat,0.299825,0.176784,0.353909,0.169482,0.9546,108,3.8237,0.6367,1.818,0
1187,47.48,82.2987,20.5747,pulse_entry,0.466047,tension_chords,0.349914,0.18419,0.272052,0.193844,0.9576,109,3.8213,0.7019,1.544,0
1188,47.52,82.368,20.592,pulse_entry,0.466278,tension_chords,0.373613,0.180281,0.188636,0.257471,0.9654,109,3.8425,0.7301,1.2648,0
1189,47.56,82.4373,20.6093,pulse_entry,0.466508,tension_chords,0.362009,0.160943,0.130375,0.346673,0.9762,108,3.8337,0.7088,1.0699,0
1190,47.6,82.5067,20.6267,pulse_entry,0.466736,granular_texture,0.339894,0.143301,0.101407,0.415398,0.9845,107,3.8801,0.675,0.9731,0
1191,47.64,82.576,20.644,pulse_entry,0.466962,granular_texture,0.331123,0.141795,0.089475,0.437607,0.9873,107,3.8999,0.6635,0.9334,0
1192,47.68,82.6453,20.6613,pulse_entry,0.467187,granular_texture,0.344137,0.15948,0.085886,0.410496,0.9842,108,3.8779,0.686,0.9216,0
1193,47.72,82.7147,20.6787,pulse_entry,0.467409,tension_chords,0.376477,0.193974,0.08994,0.339608,0.9758,109,3.85,0.7385,0.9354,0
1194,47.76,82.784,20.696,pulse_entry,0.467631,tension_chords,0.410923,0.237688,0.109613,0.241776,0.9641,111,3.8802,0.7968,1.0016,0
1195,47.8,82.8533,20.7133,pulse_entry,0.46785,tension_chords,0.4195,0.273625,0.151643,0.155232,0.9538,113,3.8885,0.8201,1.1426,0
1196,47.84,82.9227,20.7307,pulse_entry,0.468068,tension_chords,0.399721,0.292096,0.197214,0.110969,0.9486,114,3.8727,0.8019,1.2955,0
1197,47.88,82.992,20.748,pulse_entry,0.468284,tension_chords,0.372019,0.298813,0.231275,0.097892,0.9472,114,3.8501,0.7696,1.4099,0
1198,47.92,83.0613,20.7653,pulse_entry,0.468498,tension_chords,0.343455,0.295071,0.253453,0.108021,0.9485,114,3.8268,0.7326,1.4844,1
1199,47.96,83.1307,20.7827,pulse_entry,0.46871,tension_chords,0.315996,0.281448,0.257715,0.144841,0.953,113,3.8044,0.6935,1.4989,0
1200,48.0,83.2,20.8,pulse_entry,0.468921,tension_chords,0.296499,0.264933,0.243435,0.195133,0.9591,113,3.7887,0.6634,1.4513,0
1201,48.04,83.2693,20.8173,pulse_entry,0.46913,tension_chords,0.289426,0.250947,0.215992,0.243636,0.965,112,3.7836,0.6496,1.3596,0
1202,48.08,83.3387,20.8347,pulse_entry,0.469338,tension_chords,0.29929,0.243633,0.183542,0.273535,0.9687,112,3.7929,0.6594,1.2511,0
1203,48.12,83.408,20.852,pulse_entry,0.469543,tension_chords,0.329451,0.243953,0.152303,0.274293,0.9689,112,3.8195,0.6972,1.1467,0
1204,48.16,83.4773,20.8693,pulse_entry,0.469747,tension_chords,0.380191,0.249012,0.127099,0.243698,0.9653,112,3.8635,0.7624,1.0625,0
1205,48.2,83.5467,20.8867,pulse_entry,0.469949,tension_chords,0.441908,0.250904,0.112366,0.194822,0.9596,112,3.9169,0.8402,1.0134,0
1206,48.24,83.616,20.904,pulse_entry,0.470149,tension_chords,0.490936,0.240164,0.109539,0.15936,0.9554,112,3.9595,0.8977,1.0041,0
1207,48.28,83.6853,20.9213,pulse_entry,0.470347,tension_chords,0.510802,0.218003,0.113895,0.157301,0.9552,111,3.9772,0.9148,1.0189,0
1208,48.32,83.7547,20.9387,pulse_entry,0.470544,tension_chords,0.509246,0.195523,0.118903,0.176328,0.9576,110,3.9768,0.905,1.0359,0
1209,48.36,83.824,20.956,pulse_entry,0.470739,tension_chords,0.464278,0.168858,0.115641,0.251223,0.9667,109,3.9394,0.8394,1.0252,0
1210,48.4,83.8933,20.9733,pulse_entry,0.470932,tension_chords,0.393205,0.145716,0.115008,0.346071,0.9782,108,3.8799,0.7425,1.0233,0
